"cod","message","cnt","list.dt","id","main","description","icon","list.visibility","list.pop","list.dt_txt","list.main.temp","list.main.feels_like","list.main.temp_min","list.main.temp_max","list.main.pressure","list.main.sea_level","list.main.grnd_level","list.main.humidity","list.main.temp_kf","list.clouds.all","list.wind.speed","list.wind.deg","list.wind.gust","list.sys.pod","list.rain.3h","city.id","city.name","city.coord.lat","city.coord.lon","city.country","city.population","city.timezone","city.sunrise","city.sunset"
"200",0,40,1730916000,801,"Clouds","few clouds","02n",10000,0,"2024-11-06 18:00:00",9.2,7.47,9.2,9.2,1030,1030,1028,78,0,20,3.14,132,4.73,"n",NA,2618425,"Copenhagen",55.6759,12.5655,"DK",15000,3600,1730528293,1730561297
"200",0,40,1730926800,801,"Clouds","few clouds","02n",10000,0,"2024-11-06 21:00:00",8.75,7.36,8.75,8.75,1030,1030,1029,84,0,15,2.48,125,3.43,"n",NA,2618425,"Copenhagen",55.6759,12.5655,"DK",15000,3600,1730528293,1730561297
"200",0,40,1730937600,801,"Clouds","few clouds","02n",10000,0,"2024-11-07 00:00:00",8.38,6.93,8.38,8.38,1030,1030,1029,84,0,16,2.46,98,3.07,"n",NA,2618425,"Copenhagen",55.6759,12.5655,"DK",15000,3600,1730528293,1730561297
"200",0,40,1730948400,801,"Clouds","few clouds","02n",10000,0,"2024-11-07 03:00:00",7.94,6.16,7.94,7.94,1030,1030,1029,84,0,19,2.81,84,3.39,"n",NA,2618425,"Copenhagen",55.6759,12.5655,"DK",15000,3600,1730528293,1730561297
"200",0,40,1730959200,801,"Clouds","few clouds","02n",10000,0,"2024-11-07 06:00:00",7.6,5.62,7.6,7.6,1030,1030,1029,82,0,18,3.02,98,4.17,"n",NA,2618425,"Copenhagen",55.6759,12.5655,"DK",15000,3600,1730528293,1730561297
"200",0,40,1730538000,800,"Clear","clear sky","01d",10000,0,"2024-11-02 09:00:00",7.4,5.84,7.4,8.91,1030,1030,1025,85,-1.51,0,2.38,349,3.9,"d",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730548800,801,"Clouds","few clouds","02d",10000,0,"2024-11-02 12:00:00",8.52,7.8,8.52,10.75,1030,1030,1026,72,-2.23,19,1.65,358,2.07,"d",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730559600,801,"Clouds","few clouds","02d",10000,0,"2024-11-02 15:00:00",9.17,7.96,9.17,10.06,1031,1031,1026,57,-0.89,19,2.34,21,2.53,"d",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730570400,802,"Clouds","scattered clouds","03n",10000,0,"2024-11-02 18:00:00",7.94,6.91,7.94,7.94,1033,1033,1027,41,0,25,1.87,50,3.47,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730581200,804,"Clouds","overcast clouds","04n",10000,0,"2024-11-02 21:00:00",6.82,5.32,6.82,6.82,1033,1033,1028,43,0,98,2.18,123,3.91,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730592000,804,"Clouds","overcast clouds","04n",10000,0,"2024-11-03 00:00:00",6.43,5.54,6.43,6.43,1033,1033,1028,48,0,99,1.53,171,2.59,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730602800,804,"Clouds","overcast clouds","04n",10000,0,"2024-11-03 03:00:00",5.82,4.93,5.82,5.82,1032,1032,1026,52,0,99,1.46,199,2.6,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730613600,804,"Clouds","overcast clouds","04n",10000,0,"2024-11-03 06:00:00",5.02,3.55,5.02,5.02,1031,1031,1026,60,0,95,1.85,233,3.6,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730624400,803,"Clouds","broken clouds","04d",10000,0,"2024-11-03 09:00:00",7.43,6.1,7.43,7.43,1031,1031,1026,62,0,72,2.11,254,3.24,"d",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730635200,803,"Clouds","broken clouds","04d",10000,0,"2024-11-03 12:00:00",10.47,8.9,10.47,10.47,1030,1030,1024,51,0,64,3.23,266,4.72,"d",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730646000,804,"Clouds","overcast clouds","04d",10000,0,"2024-11-03 15:00:00",9.84,8.48,9.84,9.84,1029,1029,1023,54,0,88,2.74,271,6.15,"d",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730656800,803,"Clouds","broken clouds","04n",10000,0,"2024-11-03 18:00:00",7.8,5.91,7.8,7.8,1029,1029,1023,62,0,80,2.94,276,7.64,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730667600,802,"Clouds","scattered clouds","03n",10000,0,"2024-11-03 21:00:00",6.95,5.1,6.95,6.95,1029,1029,1023,65,0,32,2.64,271,7.42,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730678400,801,"Clouds","few clouds","02n",10000,0,"2024-11-04 00:00:00",6.48,4.18,6.48,6.48,1029,1029,1023,80,0,20,3.15,266,8.63,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730689200,800,"Clear","clear sky","01n",10000,0,"2024-11-04 03:00:00",6.31,4.04,6.31,6.31,1028,1028,1023,93,0,9,3.06,280,9.22,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730700000,801,"Clouds","few clouds","02n",10000,0,"2024-11-04 06:00:00",6.04,4.32,6.04,6.04,1029,1029,1023,95,0,12,2.28,282,5.39,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730710800,803,"Clouds","broken clouds","04d",10000,0,"2024-11-04 09:00:00",8.54,7.92,8.54,8.54,1030,1030,1024,85,0,75,1.56,282,2.19,"d",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730721600,804,"Clouds","overcast clouds","04d",10000,0,"2024-11-04 12:00:00",9.92,9.71,9.92,9.92,1030,1030,1024,81,0,87,1.36,262,1.74,"d",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730732400,804,"Clouds","overcast clouds","04d",10000,0,"2024-11-04 15:00:00",10.14,9.32,10.14,10.14,1029,1029,1024,81,0,100,0.19,282,0.22,"d",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730743200,804,"Clouds","overcast clouds","04n",10000,0,"2024-11-04 18:00:00",9.97,9.77,9.97,9.97,1030,1030,1024,82,0,100,1.36,114,1.79,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730754000,804,"Clouds","overcast clouds","04n",10000,0,"2024-11-04 21:00:00",9.8,9.01,9.8,9.8,1030,1030,1024,83,0,100,1.94,123,4.14,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730764800,804,"Clouds","overcast clouds","04n",10000,0,"2024-11-05 00:00:00",9.54,8.57,9.54,9.54,1029,1029,1023,84,0,100,2.1,126,4.62,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730775600,804,"Clouds","overcast clouds","04n",10000,0,"2024-11-05 03:00:00",8.78,7.27,8.78,8.78,1028,1028,1022,86,0,96,2.66,112,5.62,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730786400,803,"Clouds","broken clouds","04n",10000,0,"2024-11-05 06:00:00",7.26,5.46,7.26,7.26,1028,1028,1022,86,0,82,2.65,113,7.12,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730797200,804,"Clouds","overcast clouds","04d",10000,0,"2024-11-05 09:00:00",9.17,7.19,9.17,9.17,1028,1028,1022,74,0,86,3.59,117,6.07,"d",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730808000,804,"Clouds","overcast clouds","04d",10000,0,"2024-11-05 12:00:00",11.95,10.85,11.95,11.95,1026,1026,1021,63,0,92,3.29,124,4.84,"d",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730818800,804,"Clouds","overcast clouds","04d",10000,0,"2024-11-05 15:00:00",11.28,10.19,11.28,11.28,1026,1026,1020,66,0,92,2.75,107,5.55,"d",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730829600,804,"Clouds","overcast clouds","04n",10000,0,"2024-11-05 18:00:00",9.33,7.58,9.33,9.33,1026,1026,1021,70,0,96,3.21,111,8.25,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730840400,804,"Clouds","overcast clouds","04n",10000,0,"2024-11-05 21:00:00",8.22,6.59,8.22,8.22,1026,1026,1021,73,0,100,2.68,122,6.96,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730851200,804,"Clouds","overcast clouds","04n",10000,0,"2024-11-06 00:00:00",7.43,5.88,7.43,7.43,1027,1027,1021,78,0,100,2.37,114,5.3,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730862000,804,"Clouds","overcast clouds","04n",10000,0,"2024-11-06 03:00:00",6.84,4.94,6.84,6.84,1027,1027,1021,83,0,100,2.69,112,6.41,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730872800,804,"Clouds","overcast clouds","04n",10000,0,"2024-11-06 06:00:00",6.48,4.96,6.48,6.48,1027,1027,1022,87,0,100,2.14,129,4.55,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730883600,804,"Clouds","overcast clouds","04d",10000,0,"2024-11-06 09:00:00",8.61,7.31,8.61,8.61,1029,1029,1023,76,0,99,2.32,139,3.57,"d",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730894400,804,"Clouds","overcast clouds","04d",10000,0,"2024-11-06 12:00:00",11.88,10.72,11.88,11.88,1028,1028,1022,61,0,92,2.24,139,3.26,"d",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730905200,803,"Clouds","broken clouds","04d",10000,0,"2024-11-06 15:00:00",11.15,9.94,11.15,11.15,1029,1029,1023,62,0,77,1.95,116,3.02,"d",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730916000,803,"Clouds","broken clouds","04n",10000,0,"2024-11-06 18:00:00",9.05,7.91,9.05,9.05,1029,1029,1023,70,0,67,2.22,116,4.27,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730926800,801,"Clouds","few clouds","02n",10000,0,"2024-11-06 21:00:00",7.89,6.73,7.89,7.89,1029,1029,1024,75,0,12,2,124,3.55,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730937600,801,"Clouds","few clouds","02n",10000,0,"2024-11-07 00:00:00",6.98,5.71,6.98,6.98,1029,1029,1023,79,0,17,1.96,112,3.08,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730948400,801,"Clouds","few clouds","02n",10000,0,"2024-11-07 03:00:00",6.2,4.99,6.2,6.2,1029,1029,1023,82,0,15,1.78,105,2.73,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
"200",0,40,1730959200,801,"Clouds","few clouds","02n",10000,0,"2024-11-07 06:00:00",5.59,4.1,5.59,5.59,1029,1029,1023,84,0,16,1.96,112,3.45,"n",NA,2950159,"Berlin",52.5244,13.4105,"DE",1000000,3600,1730527496,1730561689
